Session_ID,id,Round,SumPayoff,ChoiceSelf,ExperienceSelf,Payoff,Optimal,PayoffBetter,Hard,MouseTracking
nbw3ogrv,x3kk0cag,24,1507,1,14,15,1,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""11""  ""mouseover"",""CropSelf"",""info"",""892""  ""mouseout"",""CropSelf"","""",""1143""  ""mouseover"",""ExpSelf"",""info"",""1160""  ""mouseout"",""ExpSelf"","""",""1410""  ""mouseover"",""PayoffSelf"",""info"",""1426""  ""mouseout"",""PayoffSelf"","""",""2294"""
nbw3ogrv,x3kk0cag,25,1507,1,15,13,1,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""948""  ""mouseout"",""CropSelf"","""",""1248""  ""mouseover"",""ExpSelf"",""info"",""1282""  ""mouseout"",""ExpSelf"","""",""1500""  ""mouseover"",""PayoffSelf"",""info"",""1598""  ""mouseout"",""PayoffSelf"","""",""2316""  ""mouseover"",""ExpSelf"",""info"",""2332""  ""mouseout"",""ExpSelf"","""",""2583""  ""mouseover"",""CropSelf"",""info"",""2600""  ""mouseout"",""CropSelf"","""",""2833""  ""mouseover"",""ExpSelf"",""info"",""2850""  ""mouseout"",""ExpSelf"","""",""3067""  ""mouseover"",""PayoffSelf"",""info"",""3067""  ""mouseout"",""PayoffSelf"","""",""3133"""
nbw3ogrv,x3kk0cag,26,1507,1,16,10,2,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""30""  ""mouseover"",""ExpSelf"",""info"",""586""  ""mouseout"",""ExpSelf"","""",""635""  ""mouseover"",""CropSelf"",""info"",""636""  ""mouseout"",""CropSelf"","""",""1370""  ""mouseover"",""ExpSelf"",""info"",""1386""  ""mouseout"",""ExpSelf"","""",""1669""  ""mouseover"",""PayoffSelf"",""info"",""1688""  ""mouseout"",""PayoffSelf"","""",""2238""  ""mouseover"",""ExpSelf"",""info"",""2238""  ""mouseout"",""ExpSelf"","""",""2288""  ""mouseover"",""CropSelf"",""info"",""2304""  ""mouseout"",""CropSelf"","""",""2654""  ""mouseover"",""ExpSelf"",""info"",""2654""  ""mouseout"",""ExpSelf"","""",""2689""  ""mouseover"",""PayoffSelf"",""info"",""2689""  ""mouseout"",""PayoffSelf"","""",""2704"""
nbw3ogrv,x3kk0cag,27,1507,1,17,10,2,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""89""  ""mouseover"",""PayoffSelf"",""info"",""519""  ""mouseout"",""PayoffSelf"","""",""535""  ""mouseover"",""ExpSelf"",""info"",""552""  ""mouseout"",""ExpSelf"","""",""635""  ""mouseover"",""CropSelf"",""info"",""652""  ""mouseout"",""CropSelf"","""",""985""  ""mouseover"",""ExpSelf"",""info"",""985""  ""mouseout"",""ExpSelf"","""",""1170""  ""mouseover"",""PayoffSelf"",""info"",""1186""  ""mouseout"",""PayoffSelf"","""",""1635""  ""mouseover"",""ExpSelf"",""info"",""1635""  ""mouseout"",""ExpSelf"","""",""1669""  ""mouseover"",""CropSelf"",""info"",""1685""  ""mouseout"",""CropSelf"","""",""2003""  ""mouseover"",""ExpSelf"",""info"",""2019""  ""mouseout"",""ExpSelf"","""",""2253""  ""mouseover"",""PayoffSelf"",""info"",""2287""  ""mouseout"",""PayoffSelf"","""",""2386"""
nbw3ogrv,x3kk0cag,28,1507,2,18,13,2,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""ExpSelf"",""info"",""616""  ""mouseout"",""ExpSelf"","""",""666""  ""mouseover"",""CropSelf"",""info"",""683""  ""mouseout"",""CropSelf"","""",""950""  ""mouseover"",""ExpSelf"",""info"",""950""  ""mouseout"",""ExpSelf"","""",""1017""  ""mouseover"",""PayoffSelf"",""info"",""1049""  ""mouseout"",""PayoffSelf"","""",""1551"""
nbw3ogrv,x3kk0cag,29,1507,2,19,15,2,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""310""  ""mouseout"",""CropSelf"","""",""611""  ""mouseover"",""ExpSelf"",""info"",""611""  ""mouseout"",""ExpSelf"","""",""815""  ""mouseover"",""PayoffSelf"",""info"",""878""  ""mouseout"",""PayoffSelf"","""",""1479""  ""mouseover"",""ExpSelf"",""info"",""1479""  ""mouseout"",""ExpSelf"","""",""1646""  ""mouseover"",""CropSelf"",""info"",""1680""  ""mouseout"",""CropSelf"","""",""1929""  ""mouseover"",""ExpSelf"",""info"",""1929""  ""mouseout"",""ExpSelf"","""",""1947""  ""mouseover"",""PayoffSelf"",""info"",""1964""  ""mouseout"",""PayoffSelf"","""",""1979"""
nbw3ogrv,x3kk0cag,30,1507,2,20,14,2,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""29""  ""mouseover"",""ExpSelf"",""info"",""441""  ""mouseout"",""ExpSelf"","""",""457""  ""mouseover"",""CropSelf"",""info"",""475""  ""mouseout"",""CropSelf"","""",""758""  ""mouseover"",""ExpSelf"",""info"",""759""  ""mouseout"",""ExpSelf"","""",""991""  ""mouseover"",""PayoffSelf"",""info"",""1008""  ""mouseout"",""PayoffSelf"","""",""1358"""
nbw3ogrv,x3kk0cag,31,1507,4,1,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""38"""
nbw3ogrv,x3kk0cag,32,1507,4,2,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""ExpSelf"",""info"",""303""  ""mouseout"",""ExpSelf"","""",""331""  ""mouseover"",""CropSelf"",""info"",""348""  ""mouseout"",""CropSelf"","""",""882""  ""mouseover"",""ExpSelf"",""info"",""899""  ""mouseout"",""ExpSelf"","""",""1165""  ""mouseover"",""PayoffSelf"",""info"",""1182""  ""mouseout"",""PayoffSelf"","""",""1800""  ""mouseover"",""ExpSelf"",""info"",""1817""  ""mouseout"",""ExpSelf"","""",""1849""  ""mouseover"",""CropSelf"",""info"",""1849""  ""mouseout"",""CropSelf"","""",""2133""  ""mouseover"",""ExpSelf"",""info"",""2150""  ""mouseout"",""ExpSelf"","""",""2166""  ""mouseover"",""PayoffSelf"",""info"",""2166""  ""mouseout"",""PayoffSelf"","""",""2233"""
nbw3ogrv,x3kk0cag,33,1507,4,3,16,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""CropSelf"",""info"",""592""  ""mouseout"",""CropSelf"","""",""792""  ""mouseover"",""ExpSelf"",""info"",""810""  ""mouseout"",""ExpSelf"","""",""943""  ""mouseover"",""PayoffSelf"",""info"",""1009""  ""mouseout"",""PayoffSelf"","""",""1543"""
nbw3ogrv,x3kk0cag,34,1507,4,4,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""416""  ""mouseout"",""CropSelf"","""",""766""  ""mouseover"",""ExpSelf"",""info"",""782""  ""mouseout"",""ExpSelf"","""",""933""  ""mouseover"",""PayoffSelf"",""info"",""933""  ""mouseout"",""PayoffSelf"","""",""1116"""
nbw3ogrv,x3kk0cag,35,1507,4,5,14,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""35""  ""mouseover"",""ExpSelf"",""info"",""654""  ""mouseout"",""ExpSelf"","""",""954""  ""mouseover"",""PayoffSelf"",""info"",""954""  ""mouseout"",""PayoffSelf"","""",""1254""  ""mouseover"",""ExpSelf"",""info"",""1254""  ""mouseout"",""ExpSelf"","""",""1287""  ""mouseover"",""CropSelf"",""info"",""1287""  ""mouseout"",""CropSelf"","""",""1522""  ""mouseover"",""ExpSelf"",""info"",""1522""  ""mouseout"",""ExpSelf"","""",""1554""  ""mouseover"",""PayoffSelf"",""info"",""1554""  ""mouseout"",""PayoffSelf"","""",""1571"""
nbw3ogrv,x3kk0cag,36,1507,4,6,14,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""25""  ""mouseover"",""ExpSelf"",""info"",""694""  ""mouseout"",""ExpSelf"","""",""744""  ""mouseover"",""CropSelf"",""info"",""763""  ""mouseout"",""CropSelf"","""",""1045""  ""mouseover"",""ExpSelf"",""info"",""1062""  ""mouseout"",""ExpSelf"","""",""1379""  ""mouseover"",""PayoffSelf"",""info"",""1445""  ""mouseout"",""PayoffSelf"","""",""1829"""
nbw3ogrv,x3kk0cag,37,1507,4,7,13,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""494""  ""mouseout"",""CropSelf"","""",""512""  ""mouseover"",""CropSelf"",""info"",""644""  ""mouseout"",""CropSelf"","""",""711""  ""mouseover"",""ExpSelf"",""info"",""711""  ""mouseout"",""ExpSelf"","""",""895""  ""mouseover"",""PayoffSelf"",""info"",""895""  ""mouseout"",""PayoffSelf"","""",""1263"""
nbw3ogrv,x3kk0cag,38,1507,4,8,16,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""ExpSelf"",""info"",""400""  ""mouseout"",""ExpSelf"","""",""434""  ""mouseover"",""CropSelf"",""info"",""450""  ""mouseout"",""CropSelf"","""",""768""  ""mouseover"",""ExpSelf"",""info"",""784""  ""mouseout"",""ExpSelf"","""",""1135""  ""mouseover"",""PayoffSelf"",""info"",""1151""  ""mouseout"",""PayoffSelf"","""",""1687"""
nbw3ogrv,x3kk0cag,39,1507,4,9,13,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""88""  ""mouseover"",""CropSelf"",""info"",""475""  ""mouseout"",""CropSelf"","""",""710""  ""mouseover"",""ExpSelf"",""info"",""727""  ""mouseout"",""ExpSelf"","""",""910""  ""mouseover"",""PayoffSelf"",""info"",""942""  ""mouseout"",""PayoffSelf"","""",""1693"""
nbw3ogrv,x3kk0cag,40,1507,4,10,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""1270""  ""mouseout"",""CropSelf"","""",""1672""  ""mouseover"",""ExpSelf"",""info"",""1688""  ""mouseout"",""ExpSelf"","""",""2071""  ""mouseover"",""PayoffSelf"",""info"",""2189""  ""mouseout"",""PayoffSelf"","""",""2822"""
nbw3ogrv,x3kk0cag,41,1507,4,11,16,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""64""  ""mouseover"",""CropSelf"",""info"",""512""  ""mouseout"",""CropSelf"","""",""544""  ""mouseover"",""ExpSelf"",""info"",""844""  ""mouseout"",""ExpSelf"","""",""1127""  ""mouseover"",""PayoffSelf"",""info"",""1144""  ""mouseout"",""PayoffSelf"","""",""1729"""
nbw3ogrv,x3kk0cag,42,1507,4,12,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""CropSelf"",""info"",""2255""  ""mouseout"",""CropSelf"","""",""3290""  ""mouseover"",""ExpSelf"",""info"",""3307""  ""mouseout"",""ExpSelf"","""",""3708""  ""mouseover"",""ExpSelf"",""info"",""3802""  ""mouseout"",""ExpSelf"","""",""4057""  ""mouseover"",""CropSelf"",""info"",""4057""  ""mouseout"",""CropSelf"","""",""4325""  ""mouseover"",""ExpSelf"",""info"",""4325""  ""mouseout"",""ExpSelf"","""",""4491""  ""mouseover"",""PayoffSelf"",""info"",""4525""  ""mouseout"",""PayoffSelf"","""",""5175"""
nbw3ogrv,x3kk0cag,43,1507,4,13,12,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""64""  ""mouseover"",""CropSelf"",""info"",""1673""  ""mouseout"",""CropSelf"","""",""1975""  ""mouseover"",""ExpSelf"",""info"",""2074""  ""mouseout"",""ExpSelf"","""",""2575""  ""mouseover"",""PayoffSelf"",""info"",""2591""  ""mouseout"",""PayoffSelf"","""",""3108"""
nbw3ogrv,x3kk0cag,44,1507,4,14,16,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""CropSelf"",""info"",""7536""  ""mouseout"",""CropSelf"","""",""7819""  ""mouseover"",""ExpSelf"",""info"",""7836""  ""mouseout"",""ExpSelf"","""",""8237""  ""mouseover"",""PayoffSelf"",""info"",""8237""  ""mouseout"",""PayoffSelf"","""",""8504"""
nbw3ogrv,x3kk0cag,45,1507,4,15,14,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""51""  ""mouseover"",""ExpSelf"",""info"",""1817""  ""mouseout"",""ExpSelf"","""",""1851""  ""mouseover"",""CropSelf"",""info"",""1851""  ""mouseout"",""CropSelf"","""",""2118""  ""mouseover"",""ExpSelf"",""info"",""2134""  ""mouseout"",""ExpSelf"","""",""2501""  ""mouseover"",""PayoffSelf"",""info"",""2552""  ""mouseout"",""PayoffSelf"","""",""2969"""
nbw3ogrv,x3kk0cag,46,1507,4,16,17,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""CropSelf"",""info"",""374""  ""mouseout"",""CropSelf"","""",""725""  ""mouseover"",""ExpSelf"",""info"",""742""  ""mouseout"",""ExpSelf"","""",""1108""  ""mouseover"",""PayoffSelf"",""info"",""1142""  ""mouseout"",""PayoffSelf"","""",""1709""  ""mouseover"",""ExpSelf"",""info"",""1727""  ""mouseout"",""ExpSelf"","""",""1960""  ""mouseover"",""CropSelf"",""info"",""1978""  ""mouseout"",""CropSelf"","""",""2110""  ""mouseover"",""ExpSelf"",""info"",""2126""  ""mouseout"",""ExpSelf"","""",""2161""  ""mouseover"",""PayoffSelf"",""info"",""2176""  ""mouseout"",""PayoffSelf"","""",""2478"""
nbw3ogrv,x3kk0cag,47,1507,4,17,15,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""PayoffSelf"",""info"",""644""  ""mouseout"",""PayoffSelf"","""",""676""  ""mouseover"",""ExpSelf"",""info"",""676""  ""mouseout"",""ExpSelf"","""",""844""  ""mouseover"",""CropSelf"",""info"",""844""  ""mouseout"",""CropSelf"","""",""1211""  ""mouseover"",""ExpSelf"",""info"",""1211""  ""mouseout"",""ExpSelf"","""",""1611""  ""mouseover"",""PayoffSelf"",""info"",""1611""  ""mouseout"",""PayoffSelf"","""",""2295""  ""mouseover"",""ExpSelf"",""info"",""2311""  ""mouseout"",""ExpSelf"","""",""2378""  ""mouseover"",""CropSelf"",""info"",""2378""  ""mouseout"",""CropSelf"","""",""2562""  ""mouseover"",""ExpSelf"",""info"",""2562""  ""mouseout"",""ExpSelf"","""",""2578"""
nbw3ogrv,x3kk0cag,48,1507,2,18,14,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""63""  ""mouseover"",""PayoffSelf"",""info"",""5523""  ""mouseout"",""PayoffSelf"","""",""5540""  ""mouseover"",""ExpSelf"",""info"",""5540""  ""mouseout"",""ExpSelf"","""",""5589""  ""mouseover"",""CropSelf"",""info"",""5589""  ""mouseout"",""CropSelf"","""",""5623""  ""mouseover"",""CropSelf"",""info"",""5990""  ""mouseout"",""CropSelf"","""",""6057""  ""mouseover"",""ExpSelf"",""info"",""6090""  ""mouseout"",""ExpSelf"","""",""6557""  ""mouseover"",""PayoffSelf"",""info"",""6607""  ""mouseout"",""PayoffSelf"","""",""7291""  ""mouseover"",""ExpSelf"",""info"",""7324""  ""mouseout"",""ExpSelf"","""",""7458""  ""mouseover"",""CropSelf"",""info"",""7475""  ""mouseout"",""CropSelf"","""",""7776""  ""mouseover"",""ExpSelf"",""info"",""7776""  ""mouseout"",""ExpSelf"","""",""7842""  ""mouseover"",""PayoffSelf"",""info"",""11396""  ""mouseout"",""PayoffSelf"","""",""11413""  ""mouseover"",""ExpSelf"",""info"",""11413""  ""mouseout"",""ExpSelf"","""",""11429""  ""mouseover"",""ExpSelf"",""info"",""11746""  ""mouseout"",""ExpSelf"","""",""13432""  ""mouseover"",""CropSelf"",""info"",""13432""  ""mouseout"",""CropSelf"","""",""13697""  ""mouseover"",""ExpSelf"",""info"",""13697""  ""mouseout"",""ExpSelf"","""",""14165""  ""mouseover"",""PayoffSelf"",""info"",""14198""  ""mouseout"",""PayoffSelf"","""",""15850""  ""mouseover"",""PayoffSelf"",""info"",""16209""  ""mouseout"",""PayoffSelf"","""",""17234"""
nbw3ogrv,x3kk0cag,49,1507,1,19,12,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""52""  ""mouseover"",""ExpSelf"",""info"",""124""  ""mouseout"",""ExpSelf"","""",""173""  ""mouseover"",""CropSelf"",""info"",""173""  ""mouseout"",""CropSelf"","""",""407""  ""mouseover"",""ExpSelf"",""info"",""424""  ""mouseout"",""ExpSelf"","""",""741""  ""mouseover"",""PayoffSelf"",""info"",""759""  ""mouseout"",""PayoffSelf"","""",""1459""  ""mouseover"",""ExpSelf"",""info"",""1459""  ""mouseout"",""ExpSelf"","""",""1791""  ""mouseover"",""CropSelf"",""info"",""1809""  ""mouseout"",""CropSelf"","""",""2025""  ""mouseover"",""ExpSelf"",""info"",""2026""  ""mouseout"",""ExpSelf"","""",""2160""  ""mouseover"",""PayoffSelf"",""info"",""2209""  ""mouseout"",""PayoffSelf"","""",""3096"""
nbw3ogrv,x3kk0cag,50,1507,3,20,12,4,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""CropSelf"",""info"",""345""  ""mouseout"",""CropSelf"","""",""492""  ""mouseover"",""ExpSelf"",""info"",""508""  ""mouseout"",""ExpSelf"","""",""775""  ""mouseover"",""PayoffSelf"",""info"",""825""  ""mouseout"",""PayoffSelf"","""",""1326""  ""mouseover"",""ExpSelf"",""info"",""1326""  ""mouseout"",""ExpSelf"","""",""1725""  ""mouseover"",""CropSelf"",""info"",""1760""  ""mouseout"",""CropSelf"","""",""1960""  ""mouseover"",""ExpSelf"",""info"",""1960""  ""mouseout"",""ExpSelf"","""",""2009""  ""mouseover"",""PayoffSelf"",""info"",""2026""  ""mouseout"",""PayoffSelf"","""",""2293""  ""mouseover"",""PayoffSelf"",""info"",""6414""  ""mouseout"",""PayoffSelf"","""",""6447""  ""mouseover"",""ExpSelf"",""info"",""6447""  ""mouseout"",""ExpSelf"","""",""6963""  ""mouseover"",""CropSelf"",""info"",""6963""  ""mouseout"",""CropSelf"","""",""7165""  ""mouseover"",""ExpSelf"",""info"",""7165""  ""mouseout"",""ExpSelf"","""",""7247""  ""mouseover"",""PayoffSelf"",""info"",""7266""  ""mouseout"",""PayoffSelf"","""",""7982""  ""mouseover"",""ExpSelf"",""info"",""8031""  ""mouseout"",""ExpSelf"","""",""8416""  ""mouseover"",""CropSelf"",""info"",""8433""  ""mouseout"",""CropSelf"","""",""8716""  ""mouseover"",""ExpSelf"",""info"",""8732""  ""mouseout"",""ExpSelf"","""",""9433""  ""mouseover"",""PayoffSelf"",""info"",""9516""  ""mouseout"",""PayoffSelf"","""",""9800""  ""mouseover"",""ExpSelf"",""info"",""9817""  ""mouseout"",""ExpSelf"","""",""10251""  ""mouseover"",""CropSelf"",""info"",""10285""  ""mouseout"",""CropSelf"","""",""10569""  ""mouseover"",""ExpSelf"",""info"",""10569""  ""mouseout"",""ExpSelf"","""",""12336""  ""mouseover"",""PayoffSelf"",""info"",""12570""  ""mouseout"",""PayoffSelf"","""",""13120""  ""mouseover"",""ExpSelf"",""info"",""13120""  ""mouseout"",""ExpSelf"","""",""13371""  ""mouseover"",""CropSelf"",""info"",""13403""  ""mouseout"",""CropSelf"","""",""13738""  ""mouseover"",""CropSelf"",""info"",""14038""  ""mouseout"",""CropSelf"","""",""14288""  ""mouseover"",""ExpSelf"",""info"",""14288""  ""mouseout"",""ExpSelf"","""",""14355"""
nbw3ogrv,x3kk0cag,51,1507,3,1,21,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""34""  ""mouseover"",""CropSelf"",""info"",""560""  ""mouseout"",""CropSelf"","""",""644""  ""mouseover"",""CropSelf"",""info"",""876""  ""mouseout"",""CropSelf"","""",""3246""  ""mouseover"",""ExpSelf"",""info"",""3296""  ""mouseout"",""ExpSelf"","""",""3681""  ""mouseover"",""PayoffSelf"",""info"",""3731""  ""mouseout"",""PayoffSelf"","""",""4263"""
nbw3ogrv,x3kk0cag,52,1507,3,2,19,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""ExpSelf"",""info"",""351""  ""mouseout"",""ExpSelf"","""",""420""  ""mouseover"",""CropSelf"",""info"",""720""  ""mouseout"",""CropSelf"","""",""788""  ""mouseover"",""ExpSelf"",""info"",""838""  ""mouseout"",""ExpSelf"","""",""1237""  ""mouseover"",""PayoffSelf"",""info"",""1254""  ""mouseout"",""PayoffSelf"","""",""2272""  ""mouseover"",""ExpSelf"",""info"",""2272""  ""mouseout"",""ExpSelf"","""",""2588"""
nbw3ogrv,x3kk0cag,53,1507,4,3,8,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""370""  ""mouseout"",""CropSelf"","""",""402""  ""mouseover"",""CropSelf"",""info"",""635""  ""mouseout"",""CropSelf"","""",""835""  ""mouseover"",""ExpSelf"",""info"",""853""  ""mouseout"",""ExpSelf"","""",""1036""  ""mouseover"",""PayoffSelf"",""info"",""1085""  ""mouseout"",""PayoffSelf"","""",""1603"""
nbw3ogrv,x3kk0cag,54,1507,3,4,18,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""83""  ""mouseover"",""ExpSelf"",""info"",""524""  ""mouseout"",""ExpSelf"","""",""557""  ""mouseover"",""CropSelf"",""info"",""590""  ""mouseout"",""CropSelf"","""",""774""  ""mouseover"",""ExpSelf"",""info"",""840""  ""mouseout"",""ExpSelf"","""",""1190""  ""mouseover"",""PayoffSelf"",""info"",""1223""  ""mouseout"",""PayoffSelf"","""",""1858"""
nbw3ogrv,x3kk0cag,55,1507,3,5,24,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""62""  ""mouseover"",""ExpSelf"",""info"",""582""  ""mouseout"",""ExpSelf"","""",""632""  ""mouseover"",""CropSelf"",""info"",""649""  ""mouseout"",""CropSelf"","""",""950""  ""mouseover"",""ExpSelf"",""info"",""950""  ""mouseout"",""ExpSelf"","""",""1300""  ""mouseover"",""PayoffSelf"",""info"",""1300""  ""mouseout"",""PayoffSelf"","""",""1801"""
nbw3ogrv,x3kk0cag,56,1507,3,6,16,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""110""  ""mouseover"",""PayoffSelf"",""info"",""438""  ""mouseout"",""PayoffSelf"","""",""772""  ""mouseover"",""ExpSelf"",""info"",""788""  ""mouseout"",""ExpSelf"","""",""923""  ""mouseover"",""CropSelf"",""info"",""923""  ""mouseout"",""CropSelf"","""",""1122""  ""mouseover"",""ExpSelf"",""info"",""1122""  ""mouseout"",""ExpSelf"","""",""1172""  ""mouseover"",""PayoffSelf"",""info"",""1172""  ""mouseout"",""PayoffSelf"","""",""1473"""
nbw3ogrv,x3kk0cag,57,1507,3,7,14,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""31""  ""mouseover"",""CropSelf"",""info"",""40""  ""mouseout"",""CropSelf"","""",""573""  ""mouseover"",""ExpSelf"",""info"",""606""  ""mouseout"",""ExpSelf"","""",""774""  ""mouseover"",""PayoffSelf"",""info"",""790""  ""mouseout"",""PayoffSelf"","""",""1107"""
nbw3ogrv,x3kk0cag,58,1507,3,8,21,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""49""  ""mouseover"",""CropSelf"",""info"",""365""  ""mouseout"",""CropSelf"","""",""399""  ""mouseover"",""CropSelf"",""info"",""633""  ""mouseout"",""CropSelf"","""",""716""  ""mouseover"",""ExpSelf"",""info"",""765""  ""mouseout"",""ExpSelf"","""",""898""  ""mouseover"",""PayoffSelf"",""info"",""915""  ""mouseout"",""PayoffSelf"","""",""1589"""
nbw3ogrv,x3kk0cag,59,1507,3,9,22,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""159""  ""mouseout"",""CropSelf"","""",""474""  ""mouseover"",""ExpSelf"",""info"",""474""  ""mouseout"",""ExpSelf"","""",""790""  ""mouseover"",""PayoffSelf"",""info"",""840""  ""mouseout"",""PayoffSelf"","""",""1141"""
nbw3ogrv,x3kk0cag,60,1507,3,10,13,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""24""  ""mouseover"",""ExpSelf"",""info"",""383""  ""mouseout"",""ExpSelf"","""",""583""  ""mouseover"",""CropSelf"",""info"",""600""  ""mouseout"",""CropSelf"","""",""916""  ""mouseover"",""ExpSelf"",""info"",""935""  ""mouseout"",""ExpSelf"","""",""1234""  ""mouseover"",""PayoffSelf"",""info"",""1234""  ""mouseout"",""PayoffSelf"","""",""1517"""
nbw3ogrv,x3kk0cag,61,1507,1,11,16,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""90""  ""mouseover"",""CropSelf"",""info"",""403""  ""mouseout"",""CropSelf"","""",""669""  ""mouseover"",""ExpSelf"",""info"",""669""  ""mouseout"",""ExpSelf"","""",""1020""  ""mouseover"",""PayoffSelf"",""info"",""1036""  ""mouseout"",""PayoffSelf"","""",""1704"""
nbw3ogrv,x3kk0cag,62,1507,1,12,16,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""62""  ""mouseover"",""PayoffSelf"",""info"",""353""  ""mouseout"",""PayoffSelf"","""",""387""  ""mouseover"",""ExpSelf"",""info"",""387""  ""mouseout"",""ExpSelf"","""",""721""  ""mouseover"",""PayoffSelf"",""info"",""721""  ""mouseout"",""PayoffSelf"","""",""1105""  ""mouseover"",""ExpSelf"",""info"",""1105""  ""mouseout"",""ExpSelf"","""",""1171""  ""mouseover"",""CropSelf"",""info"",""1187""  ""mouseout"",""CropSelf"","""",""1389""  ""mouseover"",""ExpSelf"",""info"",""1389""  ""mouseout"",""ExpSelf"","""",""1438""  ""mouseover"",""PayoffSelf"",""info"",""1438""  ""mouseout"",""PayoffSelf"","""",""1471"""
nbw3ogrv,x3kk0cag,63,1507,1,13,7,3,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""ExpSelf"",""info"",""383""  ""mouseout"",""ExpSelf"","""",""500""  ""mouseover"",""CropSelf"",""info"",""517""  ""mouseout"",""CropSelf"","""",""718""  ""mouseover"",""ExpSelf"",""info"",""734""  ""mouseout"",""ExpSelf"","""",""800""  ""mouseover"",""PayoffSelf"",""info"",""817""  ""mouseout"",""PayoffSelf"","""",""1034"""
