"Session_ID","id","ID_In_Session","Round","SumPayoff","ChoiceSelf","ExperienceSelf","Choice1","Choice2","Choice3","Experience1","Experience2","Experience3","Payoff","group_id","Optimal","PayoffBetter","Hard","Correct","n1","n2","n3","n4","ChoiceSelf_ms","Payoff_ms","ExperienceSelf_ms","Choice1_ms","Choice2_ms","Choice3_ms","Experience1_ms","Experience2_ms","Experience3_ms","Prop_Choice","Dur_Choice","Prop_Exp","Dur_Exp","n1_obs","n2_obs","n3_obs","n4_obs","Choice1_obs","Choice2_obs","Choice3_obs","Experience1_obs","Experience2_obs","Experience3_obs","Phase","TempChange","TimeSinceChange","ExpStable"
"l5yiahbv","r9vgrnm5",1,52,1420,1,12,3,3,3,2,7,17,15,1,4,19,0,0,0,0,3,0,400,484,283,351,217,400,184,118,16,1,968,1,318,0,0,3,0,3,3,3,2,7,17,3,0,2,2
"l5yiahbv","r9vgrnm5",1,53,1420,3,13,3,3,3,18,8,3,16,1,4,19,0,0,0,0,3,0,0,468,0,784,335,399,483,384,351,1,1518,1,1218,0,0,3,0,3,3,3,18,8,3,3,0,3,3
"l5yiahbv","r9vgrnm5",1,54,1420,3,14,3,3,3,4,9,19,14,1,4,19,0,0,0,0,3,0,351,400,99,301,117,383,217,235,217,1,801,1,669,0,0,3,0,3,3,3,4,9,19,3,0,4,4
"l5yiahbv","r9vgrnm5",1,55,1420,3,15,3,3,3,10,20,5,14,1,4,19,0,0,0,0,3,0,367,385,166,466,318,367,568,403,149,1,1151,1,1120,0,0,3,0,3,3,3,10,20,5,3,0,5,5
"l5yiahbv","r9vgrnm5",1,56,1420,3,16,3,0,3,11,1,6,16,1,4,19,0,0,0,0,2,0,600,516,486,782,300,351,1070,317,351,1,1433,1,1738,0,0,2,0,3,0,3,11,1,6,3,0,6,6
"l5yiahbv","r9vgrnm5",1,57,1420,3,17,3,1,4,12,2,7,17,1,4,19,0,0,1,0,1,1,0,718,0,350,367,367,618,165,367,1,1084,1,1150,1,0,1,1,3,1,4,12,2,7,3,0,7,7
"l5yiahbv","r9vgrnm5",1,58,1420,3,18,3,4,3,13,8,3,17,1,4,19,0,0,0,0,2,1,284,551,216,184,383,432,417,417,600,1,999,1,1434,0,0,2,1,3,4,3,13,8,3,3,0,8,8
"l5yiahbv","r9vgrnm5",1,59,1420,3,19,3,3,3,4,14,9,16,1,4,19,0,0,0,0,3,0,0,549,0,384,133,284,984,250,217,1,801,1,1451,0,0,3,0,3,3,3,4,14,9,3,0,9,9
"l5yiahbv","r9vgrnm5",1,60,1420,3,20,2,3,3,5,15,10,12,1,4,19,0,0,0,1,2,0,432,400,99,216,149,251,450,67,100,1,616,1,617,0,1,2,0,2,3,3,5,15,10,3,0,10,10
"l5yiahbv","r9vgrnm5",1,61,1420,2,1,3,3,2,11,6,16,18,2,2,19,0,1,0,1,2,0,367,467,134,233,516,400,383,335,401,1,1149,1,1119,0,1,2,0,3,3,2,11,6,16,3,0,11,1
"l5yiahbv","r9vgrnm5",1,62,1420,2,2,3,4,2,7,12,17,21,2,2,19,0,1,0,1,1,1,886,1050,250,634,1052,751,635,433,434,1,2437,1,1502,0,1,1,1,3,4,2,7,12,17,3,0,12,2
"l5yiahbv","r9vgrnm5",1,63,1420,2,3,1,2,3,18,8,13,17,2,2,19,0,1,1,1,1,0,1101,1334,315,950,535,434,568,499,301,1,1919,1,1368,1,1,1,0,1,2,3,18,8,13,3,0,13,3
"l5yiahbv","r9vgrnm5",1,64,1420,2,4,3,2,2,14,19,9,19,2,2,19,0,1,0,2,1,0,168,600,184,284,468,401,516,501,250,1,1153,1,1267,0,2,1,0,3,2,2,14,19,9,3,0,14,4
"l5yiahbv","r9vgrnm5",1,65,1420,2,5,3,3,2,20,15,10,18,2,2,19,0,1,0,1,2,0,400,384,352,384,284,584,484,50,318,1,1252,1,852,0,1,2,0,3,3,2,20,15,10,3,0,15,5
"l5yiahbv","r9vgrnm5",1,66,1420,2,6,4,0,2,16,1,11,22,2,2,19,0,1,0,1,0,1,334,600,32,952,616,266,583,833,502,1,1834,1,1918,0,1,0,1,4,0,2,16,1,11,3,0,16,6
"l5yiahbv","r9vgrnm5",1,67,1420,2,7,2,4,1,12,17,2,18,2,2,19,0,1,1,1,0,1,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,7
"l5yiahbv","r9vgrnm5",1,68,1420,2,8,4,2,2,3,13,18,19,2,2,19,0,1,0,2,0,1,568,751,116,284,419,368,684,249,483,1,1071,1,1416,0,2,0,1,4,2,2,3,13,18,3,0,18,8
"l5yiahbv","r9vgrnm5",1,69,1420,2,9,4,4,2,19,4,14,20,2,2,19,0,1,0,1,0,2,333,467,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,9
"l5yiahbv","r9vgrnm5",1,70,1420,2,10,4,2,3,5,15,20,19,2,2,19,0,1,0,1,1,1,501,1886,616,368,600,755,400,152,768,1,1723,1,1320,0,1,1,1,4,2,3,5,15,20,3,0,20,10
"l5yiahbv","r9vgrnm5",1,71,1420,2,11,0,2,1,1,16,6,20,2,2,19,0,1,1,1,0,0,384,552,50,500,367,384,151,367,250,1,1251,1,768,1,1,0,0,0,2,1,1,16,6,3,0,21,11
"l5yiahbv","r9vgrnm5",1,72,1420,2,12,2,2,3,7,17,2,19,2,2,19,0,1,0,2,1,0,300,300,50,351,201,500,351,300,349,1,1052,1,1000,0,2,1,0,2,2,3,7,17,2,3,0,22,12
"l5yiahbv","r9vgrnm5",1,73,1420,2,13,2,2,1,18,8,3,16,2,2,19,0,1,1,2,0,0,0,417,0,301,217,400,468,334,200,1,918,1,1002,1,2,0,0,2,2,1,18,8,3,3,0,23,13
"l5yiahbv","r9vgrnm5",1,74,1420,3,14,2,2,2,9,4,19,15,2,2,19,0,0,0,3,0,0,385,85,67,249,402,518,250,184,334,1,1169,1,768,0,3,0,0,2,2,2,9,4,19,3,0,24,14
"l5yiahbv","r9vgrnm5",1,75,1420,2,15,2,2,2,20,10,5,18,2,2,19,0,1,0,3,0,0,451,0,34,383,233,333,802,518,734,1,949,1,2054,0,3,0,0,2,2,2,20,10,5,3,0,25,15
"l5yiahbv","r9vgrnm5",1,76,1420,2,16,0,1,2,1,6,11,2,2,3,13,1,0,1,1,0,0,783,418,269,2103,400,233,782,399,367,1,2736,1,1548,1,1,0,0,0,1,2,1,6,11,4,1,1,1
"l5yiahbv","r9vgrnm5",1,77,1420,1,17,1,2,4,7,12,2,11,2,3,13,1,0,1,1,0,1,0,768,0,367,100,366,250,251,182,1,833,1,683,1,1,0,1,1,2,4,7,12,2,4,0,2,2
"l5yiahbv","r9vgrnm5",1,78,1420,3,18,3,2,4,13,3,8,9,2,3,13,1,1,0,1,1,1,434,517,151,249,1216,467,1000,449,750,1,1932,1,2199,0,1,1,1,3,2,4,13,3,8,4,0,3,3
"l5yiahbv","r9vgrnm5",1,79,1420,1,19,1,3,1,14,9,4,14,2,3,13,1,0,2,0,1,0,434,601,200,334,451,968,351,400,415,1,1753,1,1166,2,0,1,0,1,3,1,14,9,4,4,0,4,4
"l5yiahbv","r9vgrnm5",1,80,1420,3,20,2,3,3,10,5,15,7,2,3,13,1,1,0,1,2,0,2017,1269,334,667,484,1615,400,3150,817,1,2766,1,4367,0,1,2,0,2,3,3,10,5,15,4,0,5,5
"l5yiahbv","r9vgrnm5",1,81,1420,4,1,4,4,4,16,6,11,9,1,1,13,1,0,0,0,0,3,834,401,134,334,351,400,400,200,367,1,1085,1,967,0,0,0,3,4,4,4,16,6,11,4,0,6,1
"l5yiahbv","r9vgrnm5",1,82,1420,4,2,3,4,4,17,12,7,6,1,1,13,1,0,0,0,1,2,484,533,378,433,250,382,382,318,435,1,1065,1,1135,0,0,1,2,3,4,4,17,12,7,4,0,7,2
"l5yiahbv","r9vgrnm5",1,83,1420,1,3,4,4,2,8,13,18,11,1,1,13,1,1,0,1,0,2,617,467,100,1034,384,467,767,333,317,1,1885,1,1417,0,1,0,2,4,4,2,8,13,18,4,0,8,3
"l5yiahbv","r9vgrnm5",1,84,1420,2,4,3,3,3,19,14,9,11,1,1,13,1,0,0,0,3,0,399,468,100,284,83,400,367,250,333,1,767,1,950,0,0,3,0,3,3,3,19,14,9,4,0,9,4
"l5yiahbv","r9vgrnm5",1,85,1420,3,5,1,3,3,15,20,10,13,1,1,13,1,0,1,0,2,0,450,417,67,217,116,0,117,50,0,0.666666666666667,333,0.666666666666667,167,1,0,1,0,1,3,0,15,20,0,4,0,10,5
"l5yiahbv","r9vgrnm5",1,86,1420,3,6,0,3,2,1,11,16,11,1,1,13,1,0,0,1,1,0,668,585,118,401,701,449,517,718,519,1,1551,1,1754,0,1,1,0,0,3,2,1,11,16,4,0,11,6
"l5yiahbv","r9vgrnm5",1,87,1420,2,7,2,2,4,12,17,2,9,1,1,13,1,0,0,2,0,1,651,433,100,316,0,0,200,0,0,0.333333333333333,316,0.333333333333333,200,0,1,0,0,2,0,0,12,0,0,4,0,12,7
"l5yiahbv","r9vgrnm5",1,88,1420,1,8,2,2,3,13,3,18,10,1,1,13,1,1,0,2,1,0,583,467,234,750,768,1032,833,735,1170,1,2550,1,2738,0,2,1,0,2,2,3,13,3,18,4,0,13,8
"l5yiahbv","r9vgrnm5",1,89,1420,4,9,3,3,4,4,14,19,7,1,1,13,1,0,0,0,2,1,150,566,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,9
"l5yiahbv","r9vgrnm5",1,90,1420,1,10,1,3,2,5,15,20,13,1,1,13,1,1,1,1,1,0,116,601,82,483,0,0,0,66,0,0.333333333333333,483,0.333333333333333,66,1,0,0,0,1,0,0,0,15,0,4,0,15,10
"l5yiahbv","r9vgrnm5",1,91,1420,1,11,0,3,2,1,16,6,12,1,1,13,1,1,0,1,1,0,350,500,184,332,183,384,266,316,367,1,899,1,949,0,1,1,0,0,3,2,1,16,6,4,0,16,11
"l5yiahbv","r9vgrnm5",1,92,1420,1,12,3,3,1,17,7,2,7,1,1,13,1,1,1,0,2,0,367,384,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,12
"l5yiahbv","r9vgrnm5",1,93,1420,1,13,1,1,3,8,3,18,14,1,1,13,1,1,2,0,1,0,452,383,149,217,200,384,902,217,266,1,801,1,1385,2,0,1,0,1,1,3,8,3,18,4,0,18,13
"l5yiahbv","r9vgrnm5",1,94,1420,1,14,1,3,1,4,19,9,10,1,1,13,1,1,2,0,1,0,0,635,68,849,118,351,100,84,167,1,1318,1,351,2,0,1,0,1,3,1,4,19,9,4,0,19,14
"l5yiahbv","r9vgrnm5",1,95,1420,1,15,1,3,3,5,10,20,15,1,1,13,1,1,1,0,2,0,0,618,0,184,133,201,84,0,283,1,518,0.666666666666667,367,1,0,2,0,1,3,3,5,0,20,4,0,20,15
"l5yiahbv","r9vgrnm5",1,96,1420,1,16,0,1,1,1,6,11,12,1,1,13,1,1,2,0,0,0,367,1117,166,383,66,301,218,84,101,1,750,1,403,2,0,0,0,0,1,1,1,6,11,4,0,21,16
"l5yiahbv","r9vgrnm5",1,97,1420,1,17,1,3,1,2,12,7,15,1,1,13,1,1,2,0,1,0,599,368,151,584,435,383,117,0,0,1,1402,0.333333333333333,117,2,0,1,0,1,3,1,2,0,0,4,0,22,17
"l5yiahbv","r9vgrnm5",1,98,1420,1,18,4,1,1,13,3,8,9,1,1,13,1,1,2,0,0,1,0,766,18,383,251,333,16,134,0,1,967,0.666666666666667,150,2,0,0,1,4,1,1,13,3,0,4,0,23,18
"l5yiahbv","r9vgrnm5",1,99,1420,2,19,2,1,4,14,9,4,12,1,1,13,1,0,1,1,0,1,316,683,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,19
"l5yiahbv","r9vgrnm5",1,100,1420,1,20,1,2,3,10,5,15,10,1,1,13,1,1,1,1,1,0,684,601,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,20
"l5yiahbv","y5epva5g",2,1,1377,1,1,NA,NA,NA,NA,NA,NA,12,1,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"l5yiahbv","y5epva5g",2,2,1377,3,2,3,1,1,2,2,2,17,1,2,17,1,0,2,0,1,0,1617,50,434,684,450,751,264,250,517,1,1885,1,1031,2,0,1,0,3,1,1,2,2,2,1,0,2,2
"l5yiahbv","y5epva5g",2,3,1377,4,3,1,2,3,3,3,3,13,1,2,17,1,0,1,1,1,0,1333,3836,1117,534,367,350,333,333,384,1,1251,1,1050,1,1,1,0,1,2,3,3,3,3,1,0,3,3
"l5yiahbv","y5epva5g",2,4,1377,2,4,2,1,2,4,4,4,16,1,2,17,1,1,1,2,0,0,1336,4889,1403,649,499,801,285,383,350,1,1949,1,1018,1,2,0,0,2,1,2,4,4,4,1,0,4,4
"l5yiahbv","y5epva5g",2,5,1377,3,5,1,1,1,5,5,5,13,1,2,17,1,0,3,0,0,0,885,2235,101,551,432,334,0,0,0,1,1317,0,0,3,0,0,0,1,1,1,0,0,0,1,0,5,5
"l5yiahbv","y5epva5g",2,6,1377,1,6,1,1,0,6,6,1,11,1,2,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6
"l5yiahbv","y5epva5g",2,7,1377,1,7,3,4,4,2,7,7,10,1,2,17,1,0,0,0,1,2,2319,2055,1567,598,439,617,484,434,350,1,1654,1,1268,0,0,1,2,3,4,4,2,7,7,1,0,7,7
"l5yiahbv","y5epva5g",2,8,1377,3,8,1,4,4,8,3,8,19,1,2,17,1,0,1,0,0,2,1269,2202,233,451,384,468,0,49,0,1,1303,0.333333333333333,49,1,0,0,2,1,4,4,0,3,0,1,0,8,8
"l5yiahbv","y5epva5g",2,9,1377,4,9,2,3,1,9,4,9,16,1,2,17,1,0,1,1,1,0,815,1336,251,467,400,585,0,34,0,1,1452,0.333333333333333,34,1,1,1,0,2,3,1,0,4,0,1,0,9,9
"l5yiahbv","y5epva5g",2,10,1377,3,10,4,2,3,10,10,5,12,1,2,17,1,0,0,1,1,1,584,1768,233,382,519,416,0,84,0,1,1317,0.333333333333333,84,0,1,1,1,4,2,3,0,10,0,1,0,10,10
"l5yiahbv","y5epva5g",2,11,1377,4,1,4,4,3,6,11,11,23,2,4,17,1,1,0,0,1,2,1636,1501,333,1286,1018,684,0,0,0,1,2988,0,0,0,0,1,2,4,4,3,0,0,0,1,0,11,1
"l5yiahbv","y5epva5g",2,12,1377,2,2,4,3,1,12,12,7,18,2,4,17,1,0,1,0,1,1,2085,2019,887,602,802,801,366,451,417,1,2205,1,1234,1,0,1,1,4,3,1,12,12,7,1,0,12,2
"l5yiahbv","y5epva5g",2,13,1377,3,3,1,4,4,13,13,8,13,2,4,17,1,0,1,0,0,2,1447,4421,217,536,432,501,0,0,0,1,1469,0,0,1,0,0,2,1,4,4,0,0,0,1,0,13,3
"l5yiahbv","y5epva5g",2,14,1377,4,4,2,3,4,9,14,14,20,2,4,17,1,1,0,1,1,1,3921,1917,2219,1068,415,417,0,18,0,1,1900,0.333333333333333,18,0,1,1,1,2,3,4,0,14,0,1,0,14,4
"l5yiahbv","y5epva5g",2,15,1377,4,5,3,1,4,15,10,15,18,2,4,17,1,1,1,0,1,1,1234,1752,751,485,566,301,467,468,550,1,1352,1,1485,1,0,1,1,3,1,4,15,10,15,1,0,15,5
"l5yiahbv","y5epva5g",2,16,1377,3,6,4,0,4,16,1,11,15,2,4,17,1,0,0,0,0,2,935,1635,249,501,433,700,332,468,551,1,1634,1,1351,0,0,0,2,4,0,4,16,1,11,1,0,16,6
"l5yiahbv","y5epva5g",2,17,1377,2,7,1,4,1,2,17,12,8,2,4,17,1,0,2,0,0,1,465,2169,32,450,466,384,16,34,0,1,1300,0.666666666666667,50,2,0,0,1,1,4,1,2,17,0,1,0,17,7
"l5yiahbv","y5epva5g",2,18,1377,2,8,2,3,1,13,3,18,17,2,4,17,1,0,1,1,1,0,802,2051,350,401,334,400,183,67,0,1,1135,0.666666666666667,250,1,1,1,0,2,3,1,13,3,0,1,0,18,8
"l5yiahbv","y5epva5g",2,19,1377,3,9,4,3,2,4,14,19,14,2,4,17,1,0,0,1,1,1,350,768,116,365,385,434,0,84,0,1,1184,0.333333333333333,84,0,1,1,1,4,3,2,0,14,0,1,0,19,9
"l5yiahbv","y5epva5g",2,20,1377,1,10,3,4,4,20,5,15,17,2,4,17,1,0,0,0,1,2,1368,2469,302,902,434,567,0,33,0,1,1903,0.333333333333333,33,0,0,1,2,3,4,4,0,5,0,1,0,20,10
"l5yiahbv","y5epva5g",2,21,1377,3,11,4,1,0,6,16,1,14,2,4,17,1,0,1,0,0,1,519,1468,117,617,533,684,0,0,83,1,1834,0.333333333333333,83,1,0,0,1,4,1,0,0,0,1,1,0,21,11
"l5yiahbv","y5epva5g",2,22,1377,4,12,4,4,1,17,2,7,17,2,4,17,1,1,1,0,0,2,535,3619,768,485,469,384,434,485,549,1,1338,1,1468,1,0,0,2,4,4,1,17,2,7,1,0,22,12
"l5yiahbv","y5epva5g",2,23,1377,4,13,3,1,4,3,18,8,14,2,4,17,1,1,1,0,1,1,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,13
"l5yiahbv","y5epva5g",2,24,1377,2,14,4,2,3,9,19,4,12,2,4,17,1,0,0,1,1,1,1386,1435,435,434,317,408,0,0,101,1,1159,0.333333333333333,101,0,1,1,1,4,2,3,0,0,4,1,0,24,14
"l5yiahbv","y5epva5g",2,25,1377,3,15,4,2,4,5,20,10,14,2,4,17,1,0,0,1,0,2,468,1034,351,886,1118,818,84,98,50,1,2822,1,232,0,1,0,2,4,2,4,5,20,10,1,0,25,15
"l5yiahbv","y5epva5g",2,26,1377,3,16,0,4,4,1,6,11,11,2,1,15,0,0,0,0,0,2,1416,334,584,317,267,567,134,216,367,1,1151,1,717,0,0,0,2,0,4,4,1,6,11,2,1,1,1
"l5yiahbv","y5epva5g",2,27,1377,4,17,3,2,3,7,12,2,13,2,1,15,0,0,0,1,2,0,519,633,150,850,450,316,468,284,448,1,1616,1,1200,0,1,2,0,3,2,3,7,12,2,2,0,2,2
"l5yiahbv","y5epva5g",2,28,1377,2,18,2,3,1,3,13,8,10,2,1,15,0,0,1,1,1,0,501,1819,0,1501,534,284,483,251,150,1,2319,1,884,1,1,1,0,2,3,1,3,13,8,2,0,3,3
"l5yiahbv","y5epva5g",2,29,1377,4,19,1,4,4,9,14,4,11,2,1,15,0,0,1,0,0,2,517,869,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4
"l5yiahbv","y5epva5g",2,30,1377,3,20,1,4,4,5,15,10,12,2,1,15,0,0,1,0,0,2,1033,651,251,435,301,466,117,17,0,1,1202,0.666666666666667,134,1,0,0,2,1,4,4,5,15,0,2,0,5,5
"l5yiahbv","y5epva5g",2,31,1377,4,1,3,2,1,6,16,11,12,1,3,15,0,0,1,1,1,0,1052,2070,566,434,317,385,351,217,383,1,1136,1,951,1,1,1,0,3,2,1,6,16,11,2,0,6,1
"l5yiahbv","y5epva5g",2,32,1377,2,2,1,2,2,17,7,12,14,1,3,15,0,0,1,2,0,0,201,1434,50,450,267,300,34,0,0,1,1017,0.333333333333333,34,1,2,0,0,1,2,2,17,0,0,2,0,7,2
"l5yiahbv","y5epva5g",2,33,1377,3,3,3,4,4,13,8,18,15,1,3,15,0,1,0,0,1,2,0,817,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3
"l5yiahbv","y5epva5g",2,34,1377,4,4,1,2,1,9,14,19,11,1,3,15,0,0,2,1,0,0,2838,1935,684,617,501,651,234,267,201,1,1769,1,702,2,1,0,0,1,2,1,9,14,19,2,0,9,4
"l5yiahbv","y5epva5g",2,35,1377,2,5,1,2,2,15,10,20,13,1,3,15,0,0,1,2,0,0,415,1018,16,384,382,533,0,84,0,1,1299,0.333333333333333,84,1,2,0,0,1,2,2,0,10,0,2,0,10,5
"l5yiahbv","y5epva5g",2,36,1377,3,6,0,2,3,1,16,11,14,1,3,15,0,1,0,1,1,0,500,1301,283,617,1017,401,0,484,290,1,2035,0.666666666666667,774,0,1,1,0,0,2,3,0,16,11,2,0,11,6
"l5yiahbv","y5epva5g",2,37,1377,4,7,3,3,2,12,17,2,10,1,3,15,0,0,0,1,2,0,418,1019,235,268,383,467,0,33,18,1,1118,0.666666666666667,51,0,1,2,0,3,3,2,0,17,2,2,0,12,7
"l5yiahbv","y5epva5g",2,38,1377,2,8,3,3,3,13,3,18,12,1,3,15,0,0,0,0,3,0,1266,2086,552,417,785,467,66,432,382,1,1669,1,880,0,0,3,0,3,3,3,13,3,18,2,0,13,8
"l5yiahbv","y5epva5g",2,39,1377,4,9,2,3,3,14,4,19,9,1,3,15,0,0,0,1,2,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,9
"l5yiahbv","y5epva5g",2,40,1377,2,10,1,3,3,15,20,5,13,1,3,15,0,0,1,0,2,0,618,933,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,10
"l5yiahbv","y5epva5g",2,41,1377,1,11,3,3,0,6,16,1,12,1,3,15,0,0,0,0,2,0,535,1051,433,684,603,586,0,635,0,1,1873,0.333333333333333,635,0,0,2,0,3,3,0,0,16,0,2,0,16,11
"l5yiahbv","y5epva5g",2,42,1377,4,12,2,3,3,17,7,2,12,1,3,15,0,0,0,1,2,0,500,951,50,419,267,300,0,33,0,1,986,0.333333333333333,33,0,1,2,0,2,3,3,0,7,0,2,0,17,12
"l5yiahbv","y5epva5g",2,43,1377,3,13,2,2,3,18,3,8,15,1,3,15,0,1,0,2,1,0,782,650,619,483,384,484,334,333,148,1,1351,1,815,0,2,1,0,2,2,3,18,3,8,2,0,18,13
"l5yiahbv","y5epva5g",2,44,1377,3,14,3,2,3,4,9,19,11,1,3,15,0,1,0,1,2,0,1786,699,101,368,434,350,0,117,0,1,1152,0.333333333333333,117,0,1,2,0,3,2,3,0,9,0,2,0,19,14
"l5yiahbv","y5epva5g",2,45,1377,3,15,4,3,3,10,20,5,13,1,3,15,0,1,0,0,2,1,717,700,219,334,315,351,168,0,484,1,1000,0.666666666666667,652,0,0,2,1,4,3,3,10,0,5,2,0,20,15
"l5yiahbv","y5epva5g",2,46,1377,4,16,1,3,0,11,6,1,13,1,3,15,0,0,1,0,1,0,868,668,601,367,483,0,167,50,0,0.666666666666667,850,0.666666666666667,217,1,0,1,0,1,3,0,11,6,0,2,0,21,16
"l5yiahbv","y5epva5g",2,47,1377,2,17,3,3,3,12,7,2,10,1,3,15,0,0,0,0,3,0,535,884,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,17
"l5yiahbv","y5epva5g",2,48,1377,3,18,4,3,4,8,13,3,16,1,3,15,0,1,0,0,1,2,685,618,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,18
"l5yiahbv","y5epva5g",2,49,1377,2,19,2,2,3,9,4,14,11,1,3,15,0,0,0,2,1,0,500,635,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,19
"l5yiahbv","y5epva5g",2,50,1377,3,20,3,3,1,10,15,5,17,1,3,15,0,1,1,0,2,0,1351,750,102,418,234,483,50,0,17,1,1135,0.666666666666667,67,1,0,2,0,3,3,1,10,0,5,2,0,25,20
"l5yiahbv","y5epva5g",2,51,1377,3,1,1,3,1,6,16,11,15,2,2,19,0,0,2,0,1,0,2854,1154,535,383,149,583,401,182,201,1,1115,1,784,2,0,1,0,1,3,1,6,16,11,3,1,1,1
"l5yiahbv","y5epva5g",2,52,1377,4,2,3,1,3,17,7,12,15,2,2,19,0,0,1,0,2,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"l5yiahbv","y5epva5g",2,53,1377,3,3,4,3,4,8,13,18,14,2,2,19,0,0,0,0,1,2,1133,650,534,418,433,467,316,401,268,1,1318,1,985,0,0,1,2,4,3,4,8,13,18,3,0,3,3
"l5yiahbv","y5epva5g",2,54,1377,2,4,4,3,4,14,9,19,22,2,2,19,0,1,0,0,1,2,751,551,567,366,415,550,366,251,249,1,1331,1,866,0,0,1,2,4,3,4,14,9,19,3,0,4,4
"l5yiahbv","y5epva5g",2,55,1377,3,5,1,3,1,10,15,20,16,2,2,19,0,0,2,0,1,0,0,867,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5
"l5yiahbv","y5epva5g",2,56,1377,2,6,3,0,1,16,1,11,22,2,2,19,0,1,1,0,1,0,568,667,67,350,234,450,0,17,16,1,1034,0.666666666666667,33,1,0,1,0,3,0,1,0,1,11,3,0,6,6
"l5yiahbv","y5epva5g",2,57,1377,3,7,4,3,3,12,17,2,19,2,2,19,0,0,0,0,2,1,699,1236,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7
"l5yiahbv","y5epva5g",2,58,1377,2,8,4,3,3,13,18,3,20,2,2,19,0,1,0,0,2,1,933,817,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8
"l5yiahbv","y5epva5g",2,59,1377,4,9,3,4,3,19,14,4,19,2,2,19,0,0,0,0,2,1,650,517,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9
"l5yiahbv","y5epva5g",2,60,1377,3,10,2,3,3,15,5,20,17,2,2,19,0,0,0,1,2,0,418,702,52,0,0,0,17,0,0,0,0,0.333333333333333,17,0,0,0,0,0,0,0,15,0,0,3,0,10,10
"l5yiahbv","y5epva5g",2,61,1377,4,11,0,3,2,1,6,16,18,2,2,19,0,0,0,1,1,0,1786,1036,602,384,735,868,551,337,1036,1,1987,1,1924,0,1,1,0,0,3,2,1,6,16,3,0,11,11
"l5yiahbv","y5epva5g",2,62,1377,3,12,3,2,2,7,17,2,16,2,2,19,0,0,0,2,1,0,0,1233,0,0,0,0,84,0,0,0,0,0.333333333333333,84,0,0,0,0,0,0,0,7,0,0,3,0,12,12
"l5yiahbv","y5epva5g",2,63,1377,3,13,1,2,2,18,8,3,15,2,2,19,0,0,1,2,0,0,667,567,67,117,168,684,0,18,0,1,969,0.333333333333333,18,1,2,0,0,1,2,2,0,8,0,3,0,13,13
"l5yiahbv","y5epva5g",2,64,1377,3,14,2,2,2,9,19,4,16,2,2,19,0,0,0,3,0,0,501,633,218,117,117,667,0,16,0,1,901,0.333333333333333,16,0,3,0,0,2,2,2,0,19,0,3,0,14,14
"l5yiahbv","y5epva5g",2,65,1377,4,15,2,2,3,10,5,20,18,2,2,19,0,0,0,2,1,0,1147,600,68,251,199,651,0,0,233,1,1101,0.333333333333333,233,0,2,1,0,2,2,3,0,0,20,3,0,15,15
"l5yiahbv","y5epva5g",2,66,1377,4,16,2,2,0,6,11,1,16,2,2,19,0,0,0,2,0,0,935,351,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,16
"l5yiahbv","y5epva5g",2,67,1377,2,17,2,1,2,12,2,7,20,2,2,19,0,1,1,2,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,17
